# Structure Index | Forces (eV/Å) for each atom
Structure 0:
   -0.5493137048     0.5757525712     0.4168313628
    1.0204173180    -0.9140847200    -3.0205014961
    0.6114948142     1.6517442849    -1.6804101160
    1.9876525446     0.2492328107    -0.5259005931
   -0.5477996881     0.4698838708     0.1717173697
    0.7968505683    -0.3146927773    -0.3976121750
    0.2482515177    -0.8065001932    -2.1115801028
    0.2072366554    -3.6192879520    -0.7643126250
   -0.5754597400    -0.8497533860    -0.3432798191
   -0.0204585586     0.9257832964     0.4851554725
   -0.6441742588     2.0810532485     0.0891977187
    1.4051714982     0.3598177596    -0.7069040329
   -2.1949750281    -1.0602976423     0.9381699088
    0.7101746245    -0.9594680142     0.7095606594
    0.9214974467    -1.1557347738     0.5221216786
   -1.5887774578    -1.9353658417     1.9213423891
   -0.0015004456     0.3717061737     0.2105173511
   -0.0916929760     2.5921659192     0.5452396151
   -0.7920421802     0.4197668037     1.2073568077
   -1.3600387062     1.3777059636    -2.7448898953
    0.2526482755     1.2541335271    -0.0725901150
   -1.8672589049    -1.3702716967    -0.0191214952
   -0.4549472259    -0.2291682880    -0.4159838236
   -1.1990257383    -0.1786723642     0.6948188038
    0.4141069090     0.8024821809    -1.5483038476
    0.4869748661     2.4328021090     0.7810302496
    2.2761791801     0.4763369723    -0.4265972415
   -0.7983179916    -0.8983820033    -1.3185721103
   -0.3559802957    -0.9658647087     0.7120771278
   -0.3867192247    -0.4281869537     1.5868477394
    1.1494010490     0.2338918618    -1.1337666503
    0.1439742098    -1.0769511718    -0.6128171552
   -0.9914825712     1.5194674122    -3.0336483587
   -1.5890785654    -2.2628061733     2.9276722649
   -1.7288099567     1.4757371013    -0.2102385308
    0.3873617809     0.8536310878     0.5436624651
    0.3688258239     0.5524939391     0.3721450425
    0.5350375868    -2.2698196411    -1.1471735729
   -0.1313550393    -0.0849365626     2.5496662302
    1.2470752795    -0.0498938825    -2.4025236305
    0.3175296420     1.9872506811     1.5576370856
   -1.9098199182    -2.9182059680     0.4646843871
   -0.9285162888     0.0401400286     0.5044306744
    0.2899770207     0.2594763763    -0.5115443595
   -1.2666830657     1.6539994649     0.9743372322
   -0.0511414145     1.5598678944    -1.6505398451
    0.2042047513    -1.7298964766    -0.3695040240
    0.0876506611    -0.9163007703    -0.5570853366
    1.8037484336     1.8745174403     1.5624035735
   -0.4410312622    -1.4742182179     1.2366182610
    1.9209209657    -0.5308453997    -1.1482014520
   -1.3149986727     2.0692790106    -0.6689270579
   -2.2618398359     0.1832077579     2.4076586059
    1.0985493530    -1.7099766391     0.9453817887
    1.5578423050     0.3233855708    -1.1176957598
    0.6245844840    -2.5195022814     1.5563597767
   -1.6324591555    -0.3770443663    -0.7722405729
    0.7312322407    -0.4576025196    -0.7928755550
    1.5428957661    -0.3752813856     0.1841900844
    1.8640149577     0.9469728242     3.3280699771
   -0.1361211023    -0.6616146945     1.2753950554
    0.3310079449     0.8830623550    -0.6259377237
   -0.1816975017     0.8314906980    -1.5460028736
    0.3832778787     0.5672693039    -0.5459849309
   -0.7515711814    -0.5723883302     0.0897117686
   -1.9348952028    -1.7642582883     0.3889083454
   -1.4642548287     0.9318534081    -0.0818303154
    1.0144900841    -1.6484371116    -0.6066046454
   -0.0621906598     1.5314314601    -2.0925011696
    0.1089188101     1.7105806875     0.3952608904
    1.8026053946     1.3366398762    -0.2504729337
    0.4043882048     0.3204323551     1.4546321159
   -0.7296779730     1.0315930438     0.4768865880
    0.1193824608    -0.8748697507    -0.6634227584
   -0.1848384094     3.2122070723     1.4450520839
   -0.1444888113     0.3937956343     1.4664646151
   -1.1955202281     0.3243153494     1.2746352802
    1.4090554982     0.5546964842    -1.9903411990
   -0.8145037398     2.0980105705     0.0765295053
    2.8754729142    -2.8643757352     2.2679713204
    1.9420322160    -0.8176207271    -0.7856297828
   -1.2137936469    -1.4333960650    -2.2180739648
    1.9771680449     1.0965123425     0.6033938159
