# Structure Index | Forces (eV/Å) for each atom
Structure 0:
   -0.1961407370     0.5597807298     1.0727677127
    1.1779691156    -1.0892374050    -3.2787043610
    0.8278339355     2.0502527827    -1.9275900922
    2.2252928254     0.2960864169    -0.2560595678
   -0.4227424475     0.5649868176     1.3663866222
    1.1000913979    -0.4273078553    -1.2364254956
    0.3010055666    -0.6655067368    -1.9060190045
    0.3327080757    -3.7083292934    -0.9733319474
   -0.6591392469    -0.8012814542    -0.5785954602
   -0.0626032397     1.1405516386     0.3002798602
   -0.6390630715     2.3373463078     0.0143124310
    1.4326500476     0.4102801802    -0.4915201557
   -2.3911042637    -1.1477687230     0.4327505452
    0.9537765134    -1.1603945958    -0.0302638018
    0.9785345053    -1.5727231714     1.0823819167
   -1.5908115826    -2.2801440711     1.8129134187
   -0.1348990335     0.3916627632     0.0546224667
   -0.2420488095     2.8435008783     0.4272495004
   -1.0307641584     0.5714340096     1.1947001594
   -1.7504369273     1.2458083650    -2.6022807326
    0.2824735338     1.4421272641    -0.1698043333
   -1.8687946236    -1.2803044135     0.9724375148
   -0.1982569737    -0.4043812921    -0.6966276435
   -1.5042213608    -0.1690486400    -0.0948473522
    0.7288941544     0.7113933553    -0.5488740605
    0.1271293100     2.6825173948     0.6711345828
    2.4953844457     0.5263509242    -0.4192426756
   -0.8950366831    -0.9801882445    -1.6197342905
   -0.2194673345    -1.0653713336     0.8084086872
   -0.4323941923    -0.6410198503     1.7547764722
    1.2496586264     0.3415151675    -1.2251090426
   -0.0036113689    -1.0733109792    -0.7369837299
   -0.9499211259     1.7098442755    -3.3205350017
   -1.8184735572    -2.6803392092     3.4472709607
   -2.2493154765     2.3609568791    -0.8270448818
    0.4495406733     0.9958129462    -0.2673340913
    0.5919651078     0.3604826902     0.7101560086
    0.7551166728    -2.4804975341    -1.3644283092
   -0.2724279689    -0.0874220175     2.8160079358
    1.2281880036     0.1000592208    -2.5664174075
    0.3862927508     2.0526039554     1.5247716292
   -2.1436220171    -3.4633470331     0.6316058121
   -1.0923015627     0.1954200808     0.0930156593
    0.3457993866     0.2403367400    -0.1606152375
   -1.3821490063     1.6909653595     1.2986437735
    0.0925487135     1.7965990764    -1.9278521302
   -0.0439029336    -1.9219332222    -0.3435661717
    0.1851951573    -0.8761992872     0.1338278284
    2.2282414865     1.6816741473     1.5086161811
   -0.4243419516    -2.2533541413     2.2966611749
    2.0175740202    -0.5421261053    -1.3545448687
   -1.4628147542     2.1679018915    -0.3780785832
   -2.4979865400     0.1036447773     2.7102478322
